NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4201,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,16964.62,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4201,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4401,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,1.07,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,4401,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,5850.75,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5102,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,5265.24,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5102,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,2.50,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5103,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.50,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5103,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,4000.05,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5104,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5104,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,538.36,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5105,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,2037.43,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5105,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5106,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,0.00,6177.55,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
NEW,300000004655346,2025/12/12,UKG Payroll,UKG Payroll,CAD,2026/04/27,A,01,5107,11131,999,99,9999,,,,,,,,,,,,,,,,,,,,,,,,,1.60,0.00,,,UKG Payroll - 202512,UKG Payroll - 202512,,UKG Payroll Journal - 202512,UKG Payroll Journal - 202512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
